"VESSEL","CRUISE","YEAR","HAUL","SUBSTRATA","LATITUDE","LONGITUDE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","START_TIME","BOTTOM_DEPTH","SPECIES_CODE","CPUE_KGHA","CPUE_NOHA","AREA_FISHED"
37,198601,1986.00,89,41,58.33,-168.45,6.6,0.7,6/29/1986 18:00:00,64,10285,72.31,140.88,4.88
37,198601,1986.00,90,20,58.65,-168.5,3.7,1.8,6/30/1986 7:00:00,51,10285,50.65,122.76,4.32
37,198601,1986.00,91,20,59.02,-168.55,4.3,2.2,6/30/1986 10:00:00,44,10285,14.11,33.93,4.77
37,198601,1986.00,92,20,59.32,-168.57,3.4,1.7,6/30/1986 13:00:00,40,10285,14.18,39.12,5.03
37,198601,1986.00,93,20,59.65,-168.61,5,2,6/30/1986 15:00:00,37,10285,18.26,44.27,4.74
37,198601,1986.00,94,20,59.99,-168.64,3.9,2.2,6/30/1986 18:00:00,37,10285,8.60,20.87,4.74
37,198601,1986.00,95,20,60.32,-168.64,3.8,3.2,7/1/1986 7:00:00,35,10285,14.26,33.46,4.72
37,198601,1986.00,96,20,60.33,-170.02,5.7,-0.8,7/1/1986 12:00:00,49,10285,72.96,116.69,4.79
37,198601,1986.00,97,41,60,-169.98,6,-1,7/1/1986 14:00:00,53,10285,87.19,143.21,4.69
37,198601,1986.00,98,41,59.67,-169.92,6.2,-1,7/1/1986 17:00:00,55,10285,101.73,195.48,4.80
37,198601,1986.00,99,41,59.33,-169.87,5.1,-0.8,7/2/1986 7:00:00,60,10285,53.62,86.90,5.02
37,198601,1986.00,100,41,59,-169.84,3.9,0.5,7/2/1986 9:00:00,60,10285,63.62,133.02,4.90
37,198601,1986.00,101,41,58.67,-169.79,4.5,1.8,7/2/1986 12:00:00,66,10285,6.83,17.96,4.84
37,198601,1986.00,102,41,58.34,-169.73,5,0.4,7/2/1986 15:00:00,68,10285,28.10,30.98,4.77
37,198601,1986.00,103,42,58,-169.7,5.4,0.7,7/2/1986 17:00:00,70,10285,52.64,76.09,4.70
37,198601,1986.00,104,42,57.83,-169.97,5.5,1,7/3/1986 6:00:00,71,10285,64.77,81.93,4.80
37,198601,1986.00,105,42,57.67,-169.65,6.2,1.1,7/3/1986 9:00:00,70,10285,103.03,144.63,5.26
37,198601,1986.00,106,42,57.51,-169.98,6,1.7,7/3/1986 11:00:00,68,10285,4.26,6.79,4.85
37,198601,1986.00,107,42,57.34,-169.61,6.8,1.2,7/3/1986 13:00:00,60,10285,3.41,7.39,4.87
37,198601,1986.00,108,42,57.18,-169.89,5,4,7/3/1986 16:00:00,46,10285,0.00,0.00,4.21
37,198601,1986.00,109,42,57.01,-169.54,6.4,2.6,7/4/1986 7:00:00,60,10285,4.27,3.74,4.00
37,198601,1986.00,110,42,56.84,-169.88,6.8,3.6,7/4/1986 9:00:00,70,10285,0.18,0.20,4.86
37,198601,1986.00,112,32,56.66,-169.51,4.9,3.8,7/5/1986 12:00:00,77,10285,0.00,0.00,2.35
37,198601,1986.00,113,50,56.36,-169.48,6.9,3.4,7/5/1986 15:00:00,130,10285,0.00,0.00,4.83
37,198601,1986.00,114,61,56.32,-170.68,7.1,4,7/6/1986 7:00:00,121,10285,0.00,0.00,4.65
37,198601,1986.00,115,61,56.65,-170.73,7,4.1,7/6/1986 10:00:00,113,10285,0.00,0.00,4.68
37,198601,1986.00,116,42,56.99,-170.79,7.3,3.1,7/6/1986 13:00:00,93,10285,0.00,0.00,3.11
37,198601,1986.00,117,42,57.32,-170.84,6.9,2.9,7/6/1986 15:00:00,80,10285,7.24,8.66,4.84
37,198601,1986.00,118,42,57.65,-170.9,7.8,2.3,7/6/1986 18:00:00,84,10285,7.42,9.05,4.85
37,198601,1986.00,119,42,57.99,-170.96,7,1.6,7/7/1986 7:00:00,86,10285,31.05,35.20,4.63
37,198601,1986.00,120,41,58.32,-171,6.8,0.7,7/7/1986 9:00:00,82,10285,31.56,34.37,4.74
37,198601,1986.00,121,41,58.66,-171.07,6.2,-0.6,7/7/1986 13:00:00,82,10285,19.12,21.08,4.64
37,198601,1986.00,122,41,58.98,-171.12,6.7,-1.1,7/7/1986 16:00:00,77,10285,12.91,13.97,4.79
37,198601,1986.00,123,41,59.32,-171.17,7.1,-1.2,7/7/1986 18:00:00,73,10285,5.10,6.03,4.97
37,198601,1986.00,124,41,59.66,-171.24,7.1,-1.2,7/8/1986 7:00:00,71,10285,7.52,8.96,4.46
37,198601,1986.00,125,41,59.99,-171.29,7.7,-1.2,7/8/1986 9:00:00,68,10285,10.76,11.64,4.72
37,198601,1986.00,126,41,60.32,-171.35,7.4,-1.3,7/8/1986 12:00:00,64,10285,7.37,7.95,4.39
37,198601,1986.00,127,41,60.65,-171.43,7.8,-1.3,7/8/1986 15:00:00,60,10285,2.07,2.57,4.66
37,198601,1986.00,128,41,60.99,-171.48,8.1,-1.3,7/8/1986 18:00:00,59,10285,0.42,0.82,4.82
37,198601,1986.00,129,41,61.01,-172.78,7.5,-1.1,7/9/1986 7:00:00,66,10285,1.09,1.40,4.97
37,198601,1986.00,130,41,60.7,-172.79,7.2,0.7,7/9/1986 9:00:00,44,10285,302.84,265.12,4.62
37,198601,1986.00,131,43,60.17,-173.01,7.7,-0.2,7/9/1986 14:00:00,57,10285,9.28,11.56,4.32
37,198601,1986.00,132,43,60,-172.65,7.7,-0.6,7/9/1986 16:00:00,64,10285,7.00,8.99,4.33
37,198601,1986.00,133,43,59.8,-172.91,7.5,-0.8,7/9/1986 20:00:00,80,10285,26.58,30.46,4.56
37,198601,1986.00,134,43,59.66,-172.57,7.3,-0.8,7/10/1986 7:00:00,84,10285,7.82,8.46,4.60
37,198601,1986.00,135,43,59.5,-172.87,7.5,-0.3,7/10/1986 9:00:00,93,10285,1.67,1.95,4.60
37,198601,1986.00,136,43,59.34,-172.51,7.4,-0.5,7/10/1986 11:00:00,88,10285,4.06,3.20,4.68
37,198601,1986.00,137,41,59.01,-172.44,7.8,0.3,7/10/1986 14:00:00,97,10285,0.98,0.99,3.00
37,198601,1986.00,138,61,58.67,-172.37,8.1,1.2,7/10/1986 16:00:00,101,10285,4.78,3.39,4.71
37,198601,1986.00,139,61,58.33,-172.3,8.2,1.9,7/11/1986 7:00:00,102,10285,0.00,0.00,4.67
37,198601,1986.00,140,61,58,-172.23,8.7,3,7/11/1986 10:00:00,104,10285,8.80,6.67,3.29
37,198601,1986.00,141,61,57.67,-172.17,8.6,3.5,7/11/1986 12:00:00,108,10285,3.34,3.03,3.29
37,198601,1986.00,142,61,57.34,-172.09,8.6,3.6,7/11/1986 15:00:00,106,10285,4.31,2.59,4.62
37,198601,1986.00,143,61,56.98,-172.02,8.2,3.6,7/11/1986 18:00:00,115,10285,0.00,0.00,3.30
57,198602,1986.00,1,10,57.01,-159.12,4,3.1,6/3/1986 9:00:00,35,10285,0.00,0.00,4.10
57,198602,1986.00,2,10,57.33,-159.06,,2.1,6/3/1986 12:00:00,46,10285,0.00,0.00,4.23
57,198602,1986.00,3,10,57.66,-159.01,3.1,2.5,6/3/1986 15:00:00,46,10285,0.00,0.00,4.10
57,198602,1986.00,4,10,57.98,-158.97,3.4,3.1,6/3/1986 18:00:00,40,10285,0.00,0.00,4.29
57,198602,1986.00,6,10,58.32,-160.18,3.5,,6/4/1986 8:00:00,18,10285,0.00,0.00,3.93
57,198602,1986.00,7,10,58.01,-160.21,2.3,2,6/4/1986 10:00:00,53,10285,0.69,2.61,4.58
57,198602,1986.00,8,31,57.66,-160.26,2.6,1.9,6/4/1986 13:00:00,57,10285,1.40,3.97,4.52
57,198602,1986.00,9,31,57.33,-160.29,3.6,2.1,6/4/1986 16:00:00,62,10285,16.45,25.51,4.46
57,198602,1986.00,10,31,57.01,-160.33,3.6,,6/4/1986 18:00:00,64,10285,0.00,0.00,4.58
57,198602,1986.00,11,31,56.66,-160.37,3.8,2.4,6/5/1986 6:00:00,60,10285,0.00,0.00,4.37
57,198602,1986.00,18,10,56.33,-161.58,3.9,2.2,6/7/1986 6:00:00,66,10285,0.28,0.43,4.59
57,198602,1986.00,19,31,56.66,-161.57,,1.6,6/7/1986 9:00:00,93,10285,6.65,11.17,4.29
57,198602,1986.00,20,31,56.98,-161.56,3.1,1.7,6/7/1986 12:00:00,71,10285,10.26,16.45,4.37
57,198602,1986.00,21,31,57.34,-161.54,4.1,2.1,6/7/1986 15:00:00,57,10285,9.68,19.97,4.45
57,198602,1986.00,22,10,57.67,-161.49,3.5,,6/7/1986 18:00:00,55,10285,15.89,38.31,4.43
57,198602,1986.00,23,10,57.99,-161.5,2.9,1.9,6/8/1986 6:00:00,59,10285,0.71,2.45,4.07
57,198602,1986.00,24,10,58.33,-161.39,6.8,4.6,6/8/1986 9:00:00,35,10285,0.06,0.43,4.57
57,198602,1986.00,25,10,58.65,-162.7,2.9,2.1,6/8/1986 15:00:00,26,10285,0.00,0.00,4.32
57,198602,1986.00,26,10,58.33,-162.71,3.1,1.9,6/8/1986 17:00:00,33,10285,4.77,15.44,4.20
57,198602,1986.00,27,10,57.99,-162.76,2.1,1.4,6/9/1986 6:00:00,44,10285,20.92,45.12,4.38
57,198602,1986.00,28,10,57.67,-162.75,1.8,1.3,6/9/1986 9:00:00,46,10285,5.22,8.98,4.22
57,198602,1986.00,29,10,57.34,-162.76,2.2,1.1,6/9/1986 12:00:00,51,10285,12.64,27.86,4.52
57,198602,1986.00,30,31,57.01,-162.78,2.8,0.9,6/9/1986 14:00:00,62,10285,7.35,13.39,4.62
57,198602,1986.00,31,31,56.67,-162.79,4.6,1.6,6/9/1986 17:00:00,73,10285,23.63,34.36,4.21
57,198602,1986.00,32,31,56.33,-162.79,4.3,1.8,6/10/1986 6:00:00,82,10285,2.17,3.27,4.58
57,198602,1986.00,33,31,56.01,-162.82,4.7,1.9,6/10/1986 9:00:00,82,10285,3.92,6.06,4.61
57,198602,1986.00,34,10,55.66,-162.84,4.8,3,6/10/1986 11:00:00,53,10285,1.86,2.36,4.64
57,198602,1986.00,35,31,55.34,-163.98,4.3,2.6,6/10/1986 18:00:00,77,10285,0.00,0.00,4.46
57,198602,1986.00,36,31,55.68,-164.01,4.8,2,6/11/1986 6:00:00,99,10285,0.00,0.00,4.61
57,198602,1986.00,37,31,55.97,-163.99,4.7,1.6,6/11/1986 9:00:00,95,10285,1.19,1.31,4.55
57,198602,1986.00,38,31,56.33,-163.97,4.5,1.1,6/11/1986 12:00:00,90,10285,1.85,1.81,4.95
57,198602,1986.00,39,31,56.65,-163.99,4.3,1.3,6/11/1986 15:00:00,79,10285,4.20,5.72,4.72
57,198602,1986.00,40,31,56.99,-163.98,3.4,0.4,6/14/1986 6:00:00,71,10285,171.47,308.46,4.52
57,198602,1986.00,41,31,57.32,-163.99,2.2,0.4,6/14/1986 9:00:00,66,10285,52.25,116.51,4.61
57,198602,1986.00,42,10,57.65,-164.01,3,1.3,6/14/1986 12:00:00,55,10285,15.77,41.46,4.34
57,198602,1986.00,43,10,57.98,-163.98,3.2,1.5,6/14/1986 14:00:00,49,10285,19.69,43.35,4.42
57,198602,1986.00,44,10,58.31,-163.99,3.8,2,6/14/1986 17:00:00,44,10285,18.10,36.66,4.30
57,198602,1986.00,45,10,58.64,-163.95,3.6,2.7,6/15/1986 6:00:00,37,10285,9.08,22.79,4.12
57,198602,1986.00,46,10,58.98,-163.99,5.1,3.9,6/15/1986 9:00:00,27,10285,1.58,5.97,4.18
57,198602,1986.00,47,10,59.32,-164,8.9,6.5,6/15/1986 11:00:00,22,10285,0.20,1.23,4.04
57,198602,1986.00,48,20,59.34,-165.31,5.3,4.1,6/15/1986 16:00:00,22,10285,0.63,2.53,3.94
57,198602,1986.00,49,10,59,-165.29,3.6,3.2,6/16/1986 6:00:00,29,10285,11.64,30.94,4.16
57,198602,1986.00,50,10,58.67,-165.31,3.5,2.1,6/16/1986 9:00:00,40,10285,19.52,52.22,4.28
57,198602,1986.00,51,10,58.35,-165.28,3.6,1.8,6/16/1986 11:00:00,48,10285,12.67,29.97,4.43
57,198602,1986.00,52,10,58.02,-165.25,3.3,1.4,6/16/1986 14:00:00,53,10285,10.00,26.49,4.34
57,198602,1986.00,53,31,57.67,-165.25,3.5,0.6,6/16/1986 17:00:00,64,10285,101.68,234.03,4.40
57,198602,1986.00,54,31,57.33,-165.23,3.2,0.3,6/17/1986 6:00:00,70,10285,21.31,40.64,4.40
57,198602,1986.00,55,31,57.01,-165.22,3.5,-0.1,6/17/1986 9:00:00,73,10285,61.63,89.95,4.43
57,198602,1986.00,56,31,56.67,-165.22,4.4,,6/17/1986 12:00:00,79,10285,13.40,13.21,4.46
57,198602,1986.00,57,31,56.33,-165.2,5.6,,6/17/1986 15:00:00,91,10285,7.52,7.16,4.46
57,198602,1986.00,58,31,56,-165.19,5.8,2.8,6/17/1986 18:00:00,101,10285,3.25,2.38,4.60
57,198602,1986.00,59,31,55.67,-165.17,6.2,3.8,6/18/1986 6:00:00,112,10285,0.00,0.00,4.72
57,198602,1986.00,60,50,55.34,-165.17,5.8,4.3,6/18/1986 9:00:00,113,10285,0.43,0.21,4.65
57,198602,1986.00,61,50,55.01,-165.15,5.6,4.4,6/18/1986 12:00:00,115,10285,0.00,0.00,4.65
57,198602,1986.00,62,31,54.69,-165.13,5.6,4.6,6/18/1986 15:00:00,84,10285,0.00,0.00,4.58
57,198602,1986.00,63,50,54.98,-166.33,6.2,3.8,6/19/1986 6:00:00,148,10285,0.00,0.00,4.78
57,198602,1986.00,64,50,55.31,-166.34,6.5,3.6,6/19/1986 9:00:00,137,10285,0.00,0.00,4.60
57,198602,1986.00,65,50,55.66,-166.39,6.6,5.4,6/19/1986 12:00:00,130,10285,0.00,0.00,4.75
57,198602,1986.00,66,50,56,-166.38,6.5,3.6,6/19/1986 14:00:00,128,10285,0.00,0.00,4.53
57,198602,1986.00,67,31,56.32,-166.4,6.2,2,6/19/1986 17:00:00,110,10285,0.71,0.44,4.44
57,198602,1986.00,68,31,56.64,-166.41,5.1,0.3,6/20/1986 6:00:00,90,10285,1.67,1.56,4.46
57,198602,1986.00,69,31,56.98,-166.45,4.2,0.3,6/20/1986 9:00:00,77,10285,3.80,4.73,4.64
57,198602,1986.00,70,31,57.32,-166.48,4.2,0.8,6/20/1986 12:00:00,73,10285,9.69,11.32,4.67
57,198602,1986.00,71,31,57.64,-166.51,4.1,0.7,6/20/1986 15:00:00,70,10285,41.88,63.12,4.64
57,198602,1986.00,72,31,57.65,-167.72,3.3,0.6,6/21/1986 6:00:00,73,10285,5.99,11.35,4.31
57,198602,1986.00,73,31,57.34,-167.74,4.6,0.1,6/21/1986 9:00:00,77,10285,6.58,8.66,4.61
57,198602,1986.00,74,31,57,-167.71,5.2,0.8,6/21/1986 12:00:00,80,10285,0.19,0.65,4.56
57,198602,1986.00,75,31,56.67,-167.66,5.6,2,6/21/1986 14:00:00,108,10285,1.38,1.29,4.63
57,198602,1986.00,76,50,56.33,-167.63,6.2,3.8,6/21/1986 17:00:00,134,10285,0.00,0.00,4.75
57,198602,1986.00,77,50,55.99,-167.6,6.3,3.7,6/22/1986 6:00:00,139,10285,0.00,0.00,4.66
57,198602,1986.00,78,50,55.68,-167.57,6.4,3.8,6/22/1986 9:00:00,141,10285,0.00,0.00,4.64
57,198602,1986.00,79,50,55.34,-167.54,6.2,3.8,6/22/1986 11:00:00,154,10285,0.00,0.00,4.94
57,198602,1986.00,80,32,56.81,-168.61,6.2,1.7,6/27/1986 7:00:00,101,10285,3.43,2.77,4.68
57,198602,1986.00,81,32,56.98,-168.35,6.3,2.4,6/27/1986 9:00:00,84,10285,0.93,1.08,4.58
57,198602,1986.00,82,32,57.16,-168.62,6.1,1.6,6/27/1986 12:00:00,79,10285,2.15,2.41,4.55
57,198602,1986.00,83,32,57.32,-168.39,5.9,0.8,6/27/1986 14:00:00,79,10285,1.63,1.52,4.58
57,198602,1986.00,84,42,57.49,-168.73,5.7,0.9,6/27/1986 16:00:00,73,10285,5.86,7.78,4.49
57,198602,1986.00,85,31,57.99,-166.51,4.1,0.9,6/28/1986 6:00:00,64,10285,20.91,44.67,4.52
57,198602,1986.00,86,10,58.31,-166.56,3.2,2.5,6/28/1986 9:00:00,49,10285,11.56,30.07,4.48
57,198602,1986.00,87,20,58.66,-166.57,3.9,2.5,6/28/1986 12:00:00,44,10285,3.94,7.88,4.43
57,198602,1986.00,88,20,58.98,-166.57,,,6/28/1986 15:00:00,37,10285,5.54,9.02,4.20
57,198602,1986.00,89,20,59.31,-166.6,4.9,4.3,6/28/1986 17:00:00,29,10285,7.94,13.43,4.16
57,198602,1986.00,90,20,59.64,-166.62,5.1,4.6,6/29/1986 6:00:00,29,10285,0.43,1.44,4.16
57,198602,1986.00,91,20,60.31,-167.37,6.3,4.9,6/29/1986 12:00:00,33,10285,2.60,5.05,4.35
57,198602,1986.00,92,20,60.33,-167.94,5.1,3.9,6/29/1986 15:00:00,33,10285,15.72,31.03,4.12
57,198602,1986.00,93,20,60.02,-167.97,3.5,2.3,6/29/1986 18:00:00,26,10285,16.36,38.56,4.22
57,198602,1986.00,94,20,59.68,-167.94,3.2,2.3,6/30/1986 6:00:00,37,10285,33.43,78.72,4.38
57,198602,1986.00,95,20,59.35,-167.91,3,1.7,6/30/1986 8:00:00,40,10285,31.99,76.43,4.23
57,198602,1986.00,96,20,58.99,-167.9,4,2.5,6/30/1986 11:00:00,42,10285,14.68,35.99,4.27
57,198602,1986.00,97,20,58.68,-167.86,5.5,2.3,6/30/1986 14:00:00,48,10285,11.14,25.13,4.37
57,198602,1986.00,98,41,58.35,-167.84,7.1,0.6,6/30/1986 16:00:00,62,10285,75.87,177.74,4.48
57,198602,1986.00,99,50,56.35,-168.87,7.4,3.7,7/1/1986 7:00:00,130,10285,0.00,0.00,4.47
57,198602,1986.00,100,32,56.66,-168.9,7.1,2.2,7/1/1986 9:00:00,104,10285,0.00,0.00,4.61
57,198602,1986.00,101,32,56.82,-169.28,7.1,2.2,7/1/1986 12:00:00,84,10285,1.38,1.52,4.59
57,198602,1986.00,102,32,57,-168.94,8,2.4,7/1/1986 15:00:00,82,10285,0.00,0.00,4.65
57,198602,1986.00,103,42,57.16,-169.28,7.6,1.8,7/1/1986 17:00:00,75,10285,7.15,8.83,4.52
57,198602,1986.00,104,42,57.32,-169,6.7,1.6,7/2/1986 6:00:00,73,10285,1.64,1.34,4.46
57,198602,1986.00,105,42,57.48,-169.33,6.4,0.8,7/2/1986 9:00:00,73,10285,5.48,6.58,4.55
57,198602,1986.00,106,42,57.64,-169.06,6.5,1.1,7/2/1986 11:00:00,71,10285,38.82,63.19,4.52
57,198602,1986.00,107,42,57.82,-169.36,5.5,0.8,7/2/1986 14:00:00,68,10285,63.88,129.68,4.67
57,198602,1986.00,108,42,57.99,-169.05,5.7,0.8,7/2/1986 16:00:00,73,10285,100.38,112.36,4.55
57,198602,1986.00,109,41,58.31,-169.12,5.3,0.3,7/3/1986 6:00:00,71,10285,49.94,94.70,4.70
57,198602,1986.00,110,41,58.64,-169.14,4.1,0.4,7/3/1986 9:00:00,66,10285,41.85,81.19,4.58
57,198602,1986.00,111,41,58.97,-169.18,3.2,1.7,7/3/1986 12:00:00,57,10285,57.39,137.58,4.63
57,198602,1986.00,112,20,59.31,-169.24,2.6,0.1,7/3/1986 15:00:00,53,10285,103.89,211.61,4.39
57,198602,1986.00,113,20,59.65,-169.26,5.1,0,7/3/1986 17:00:00,49,10285,47.11,100.09,4.37
57,198602,1986.00,114,20,59.99,-169.31,5.3,1.2,7/4/1986 6:00:00,48,10285,14.07,36.70,4.49
57,198602,1986.00,115,20,60.32,-169.3,5,1.2,7/4/1986 9:00:00,46,10285,12.32,22.54,4.43
57,198602,1986.00,116,41,60.34,-170.6,6.5,-1.5,7/4/1986 13:00:00,64,10285,12.95,18.01,4.55
57,198602,1986.00,117,41,60.02,-170.64,6.2,-1.7,7/4/1986 16:00:00,68,10285,6.13,6.13,4.40
57,198602,1986.00,118,41,59.69,-170.61,5.5,-1.2,7/5/1986 6:00:00,70,10285,30.51,38.44,4.52
57,198602,1986.00,119,41,59.34,-170.54,5.2,-1.2,7/5/1986 9:00:00,71,10285,20.98,27.13,4.49
57,198602,1986.00,120,41,59.01,-170.48,5.1,-1.1,7/5/1986 12:00:00,73,10285,6.15,7.33,4.49
57,198602,1986.00,121,41,58.68,-170.44,5.1,-1.1,7/5/1986 15:00:00,77,10285,2.70,3.75,4.52
57,198602,1986.00,122,41,58.33,-170.37,6,-0.1,7/5/1986 18:00:00,79,10285,20.62,24.47,4.61
57,198602,1986.00,123,42,58,-170.33,6,0.9,7/6/1986 6:00:00,77,10285,40.10,62.94,4.49
57,198602,1986.00,124,42,57.83,-170.61,6.7,1.8,7/6/1986 8:00:00,80,10285,7.35,11.37,4.65
57,198602,1986.00,125,42,57.66,-170.28,6.7,1.9,7/6/1986 10:00:00,75,10285,9.13,15.90,4.46
57,198602,1986.00,126,42,57.49,-170.59,6.4,2.8,7/6/1986 13:00:00,77,10285,4.71,5.33,4.49
57,198602,1986.00,127,42,57.34,-170.23,6.9,3.3,7/6/1986 15:00:00,57,10285,0.00,0.00,4.39
57,198602,1986.00,128,42,57.12,-170.5,7.1,3.6,7/7/1986 13:00:00,60,10285,0.32,0.45,4.43
57,198602,1986.00,129,42,56.99,-170.16,7.2,3.1,7/7/1986 15:00:00,73,10285,0.00,0.00,4.58
57,198602,1986.00,130,42,56.85,-170.47,7.4,3.3,7/7/1986 17:00:00,104,10285,0.00,0.00,4.63
57,198602,1986.00,131,42,56.66,-170.11,7.9,3.3,7/8/1986 6:00:00,101,10285,0.00,0.00,4.58
57,198602,1986.00,132,50,56.33,-170.07,7.9,3.3,7/8/1986 9:00:00,113,10285,0.00,0.00,4.81
57,198602,1986.00,133,61,56.67,-171.34,7.6,3.6,7/8/1986 14:00:00,123,10285,0.00,0.00,4.73
57,198602,1986.00,134,61,56.93,-171.38,8.5,,7/8/1986 17:00:00,115,10285,0.00,0.00,4.62
57,198602,1986.00,135,41,57.32,-171.46,8,3.1,7/9/1986 6:00:00,104,10285,0.00,0.00,4.69
57,198602,1986.00,136,41,57.66,-171.53,8.1,2.6,7/9/1986 9:00:00,102,10285,0.00,0.00,4.74
57,198602,1986.00,137,41,58.01,-171.59,8.2,2.1,7/9/1986 11:00:00,101,10285,22.37,20.58,4.71
57,198602,1986.00,138,41,58.31,-171.65,8.5,1.1,7/9/1986 14:00:00,99,10285,75.01,76.72,4.74
57,198602,1986.00,139,41,58.65,-171.71,8.9,-0.1,7/9/1986 17:00:00,97,10285,38.39,37.77,4.71
57,198602,1986.00,140,41,58.98,-171.77,7.1,-0.6,7/10/1986 6:00:00,91,10285,13.00,11.90,4.62
57,198602,1986.00,141,43,59.32,-171.82,6.8,-1.1,7/10/1986 9:00:00,84,10285,11.09,13.52,4.65
57,198602,1986.00,142,43,59.65,-171.89,7.3,-1.1,7/10/1986 11:00:00,86,10285,18.85,21.89,4.47
57,198602,1986.00,143,43,59.82,-172.23,7.4,-1.2,7/10/1986 14:00:00,79,10285,31.12,40.40,4.67
57,198602,1986.00,144,43,59.98,-172,7.5,-1.2,7/10/1986 16:00:00,70,10285,6.70,10.00,4.49
57,198602,1986.00,145,43,60.14,-172.28,7,1.1,7/11/1986 6:00:00,60,10285,3.91,4.80,4.57
57,198602,1986.00,146,43,60.33,-172.05,6.1,-1.5,7/11/1986 8:00:00,62,10285,3.03,4.00,4.48
57,198602,1986.00,147,41,60.66,-172.11,7.8,-1.5,7/11/1986 11:00:00,64,10285,4.49,6.45,4.34
57,198602,1986.00,148,41,60.98,-172.15,8.1,-1.6,7/11/1986 14:00:00,68,10285,1.01,1.79,4.46
57,198602,1986.00,149,41,61,-173.48,7.8,-1.2,7/12/1986 6:00:00,79,10285,1.24,1.31,4.55
57,198602,1986.00,150,41,60.67,-173.47,7.6,-0.6,7/12/1986 9:00:00,70,10285,4.46,4.34,4.37
57,198602,1986.00,153,43,60.32,-173.34,7.6,-0.6,7/12/1986 16:00:00,64,10285,2.91,2.87,4.51
57,198602,1986.00,155,43,60.11,-173.74,6.9,-0.7,7/13/1986 7:00:00,91,10285,0.00,0.00,4.62
57,198602,1986.00,156,43,60,-173.31,7.1,-0.9,7/13/1986 10:00:00,77,10285,3.27,4.45,4.70
57,198602,1986.00,157,43,59.84,-173.56,7.3,-0.4,7/13/1986 12:00:00,99,10285,0.57,0.63,4.71
57,198602,1986.00,158,43,59.67,-173.22,7.4,-0.4,7/13/1986 15:00:00,99,10285,1.42,1.04,4.77
57,198602,1986.00,159,43,59.5,-173.5,7.4,0.8,7/14/1986 6:00:00,108,10285,0.20,0.22,4.41
57,198602,1986.00,160,43,59.34,-173.16,7.1,0.1,7/14/1986 9:00:00,104,10285,0.41,0.22,4.38
57,198602,1986.00,161,61,58.99,-173.04,7.7,0.9,7/15/1986 6:00:00,112,10285,0.98,0.83,4.81
57,198602,1986.00,162,61,58.69,-172.98,7.9,2,7/15/1986 9:00:00,115,10285,4.85,3.96,4.79
57,198602,1986.00,163,61,58.66,-173.59,8.2,2.8,7/15/1986 12:00:00,130,10285,0.00,0.00,4.62
57,198602,1986.00,164,61,58.99,-173.71,8.4,1.9,7/15/1986 15:00:00,123,10285,0.36,0.21,4.73
57,198602,1986.00,165,62,59.31,-173.79,8.2,1.1,7/15/1986 17:00:00,115,10285,0.63,0.42,4.72
57,198602,1986.00,166,62,59.66,-173.87,6.9,0.3,7/16/1986 6:00:00,108,10285,0.00,0.00,4.56
57,198602,1986.00,167,62,59.83,-174.22,7.2,0.1,7/16/1986 8:00:00,110,10285,0.00,0.00,4.78
57,198602,1986.00,168,43,59.99,-173.95,6.5,-0.4,7/16/1986 11:00:00,101,10285,0.79,0.65,4.60
57,198602,1986.00,169,43,60.17,-174.33,7.1,-0.2,7/16/1986 13:00:00,104,10285,0.26,0.21,4.72
57,198602,1986.00,170,43,60.32,-174.08,6.6,-0.6,7/16/1986 15:00:00,95,10285,0.34,0.21,4.65
57,198602,1986.00,171,41,60.64,-174.1,6.2,-0.6,7/16/1986 17:00:00,91,10285,0.00,0.00,4.55
57,198602,1986.00,172,62,59.33,-174.43,7.8,1.1,7/17/1986 6:00:00,124,10285,0.62,0.42,4.73
57,198602,1986.00,173,61,58.99,-174.38,8.2,2.3,7/17/1986 9:00:00,132,10285,4.59,3.13,4.78
57,198602,1986.00,174,61,58.67,-174.28,8.4,2.9,7/17/1986 12:00:00,163,10285,0.00,0.00,4.52
57,198602,1986.00,175,61,58.33,-174.31,8.4,3.1,7/17/1986 15:00:00,179,10285,0.00,0.00,4.64
57,198602,1986.00,176,61,56.64,-171.94,7.5,4.1,7/23/1986 6:00:00,132,10285,0.00,0.00,4.72
57,198602,1986.00,177,61,56.64,-172.5,8.2,3.7,7/23/1986 9:00:00,161,10285,0.00,0.00,4.79
57,198602,1986.00,178,61,56.97,-172.65,7.8,4.1,7/23/1986 12:00:00,126,10285,0.00,0.00,4.78
57,198602,1986.00,179,61,56.99,-173.24,7.8,3.5,7/23/1986 15:00:00,144,10285,0.00,0.00,4.91
57,198602,1986.00,180,61,57.32,-173.33,8.2,3.5,7/23/1986 18:00:00,124,10285,0.00,0.00,4.68
57,198602,1986.00,181,61,57.34,-172.78,8.3,3.5,7/24/1986 6:00:00,121,10285,0.00,0.00,4.82
57,198602,1986.00,182,61,57.66,-172.71,8,3,7/24/1986 9:00:00,121,10285,2.63,1.29,4.63
57,198602,1986.00,183,61,57.67,-173.38,7.9,3,7/24/1986 12:00:00,150,10285,0.00,0.00,4.78
57,198602,1986.00,184,61,57.97,-173.48,8.3,3.2,7/24/1986 14:00:00,121,10285,0.00,0.00,3.13
